Data Type:                         High Resolution Sounding
Project ID:                        BAMEX
Release Site Type/Site ID:         Mobile, BX2 BAMEX, GLASS 2.40
Release Location (lon,lat,alt):    095 51.24'W, 40 13.98'N, -95.854, 40.233, 323.0
UTC Release Time (y,m,d,h,m,s):    2003, 06, 10, 05:56:00
Sonde Type/ID/Sensor ID/Tx Freq:   NCAR GLASS RS80-15GH VAISALA
System Operator/Comments:          Cody,10,mi S of Auburn, lost sig at 250 mb
Radiosonde Serial Number:          313104509
Input File:                        D200306100556QC.cls
/
/
Nominal Release Time (y,m,d,h,m,s):2003, 06, 10, 05:56:00
 Time  Press  Temp  Dewpt  RH    Ucmp   Vcmp   spd   dir   Wcmp     Lon     Lat   Ele   Azim   Alt    Qp   Qt   Qrh  Qu   Qv   QdZ
  sec    mb     C     C     %     m/s    m/s   m/s   deg   m/s      deg     deg   deg   deg     m    code code code code code code
------ ------ ----- ----- ----- ------ ------ ----- ----- ----- -------- ------- ----- ----- ------- ---- ---- ---- ---- ---- ----
  -1.0  966.6  19.5  13.9  69.5   -1.8   -5.4   5.7  18.0 999.0  -95.854  40.233 999.0 999.0   323.0 99.0 99.0 99.0 99.0 99.0  9.0
   0.0 9999.0  19.5  13.9  69.7 9999.0 9999.0 999.0 999.0 999.0 9999.000 999.000 999.0 999.0 99999.0  9.0 99.0 99.0  9.0  9.0  9.0
   1.0  966.2  19.5  13.9  69.7 9999.0 9999.0 999.0 999.0 999.0 9999.000 999.000 999.0 999.0   326.5 99.0 99.0 99.0  9.0  9.0  9.0
   2.0  965.8  19.5  13.9  69.7 9999.0 9999.0 999.0 999.0   4.0 9999.000 999.000 999.0 999.0   330.5 99.0 99.0 99.0  9.0  9.0 99.0
   3.0  965.3  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   4.0 9999.000 999.000 999.0 999.0   334.5 99.0 99.0 99.0  9.0  9.0 99.0
   4.0  964.9  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   4.1 9999.000 999.000 999.0 999.0   338.6 99.0 99.0 99.0  9.0  9.0 99.0
   5.0  964.4  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   3.9 9999.000 999.000 999.0 999.0   342.5 99.0 99.0 99.0  9.0  9.0 99.0
   6.0  964.0  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   4.0 9999.000 999.000 999.0 999.0   346.5 99.0 99.0 99.0  9.0  9.0 99.0
   7.0  963.5  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   3.8 9999.000 999.000 999.0 999.0   350.3 99.0 99.0 99.0  9.0  9.0 99.0
   8.0  963.1  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   3.6 9999.000 999.000 999.0 999.0   353.9 99.0 99.0 99.0  9.0  9.0 99.0
   9.0  962.8  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   3.5 9999.000 999.000 999.0 999.0   357.4 99.0 99.0 99.0  9.0  9.0 99.0
  10.0  962.4  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   3.2 9999.000 999.000 999.0 999.0   360.6 99.0 99.0 99.0  9.0  9.0 99.0
  11.0  962.1  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   3.0 9999.000 999.000 999.0 999.0   363.6 99.0 99.0 99.0  9.0  9.0 99.0
  12.0  961.7  19.5  13.9  69.6 9999.0 9999.0 999.0 999.0   2.8 9999.000 999.000 999.0 999.0   366.4 99.0 99.0 99.0  9.0  9.0 99.0
  13.0  961.5  19.5  13.9  69.7 9999.0 9999.0 999.0 999.0   2.6 9999.000 999.000 999.0 999.0   369.0 99.0 99.0 99.0  9.0  9.0 99.0
  14.0  961.2  19.5  13.9  69.7 9999.0 9999.0 999.0 999.0   2.4 9999.000 999.000 999.0 999.0   371.4 99.0 99.0 99.0  9.0  9.0 99.0
  15.0  960.9  19.4  13.8  69.7 9999.0 9999.0 999.0 999.0   2.3 9999.000 999.000 999.0 999.0   373.7 99.0 99.0 99.0  9.0  9.0 99.0
  16.0  960.7  19.4  13.8  69.8 9999.0 9999.0 999.0 999.0   2.2 9999.000 999.000 999.0 999.0   375.9 99.0 99.0 99.0  9.0  9.0 99.0
  17.0  960.4  19.4  13.8  69.8 9999.0 9999.0 999.0 999.0   2.3 9999.000 999.000 999.0 999.0   378.2 99.0 99.0 99.0  9.0  9.0 99.0
  18.0  960.2  19.4  13.8  69.9 9999.0 9999.0 999.0 999.0   2.4 9999.000 999.000 999.0 999.0   380.6 99.0 99.0 99.0  9.0  9.0 99.0
  19.0  959.9  19.4  13.8  69.9 9999.0 9999.0 999.0 999.0   2.6 9999.000 999.000 999.0 999.0   383.2 99.0 99.0 99.0  9.0  9.0 99.0
  20.0  959.6  19.3  13.8  70.0 9999.0 9999.0 999.0 999.0   2.8 9999.000 999.000 999.0 999.0   386.0 99.0 99.0 99.0  9.0  9.0 99.0
  21.0  959.2  19.3  13.8  70.1 9999.0 9999.0 999.0 999.0   3.1 9999.000 999.000 999.0 999.0   389.1 99.0 99.0 99.0  9.0  9.0 99.0
  22.0  958.8  19.3  13.8  70.2 9999.0 9999.0 999.0 999.0   3.4 9999.000 999.000 999.0 999.0   392.5 99.0 99.0 99.0  9.0  9.0 99.0
  23.0  958.4  19.3  13.8  70.2 9999.0 9999.0 999.0 999.0   3.7 9999.000 999.000 999.0 999.0   396.2 99.0 99.0 99.0  9.0  9.0 99.0
  24.0  958.0  19.2  13.8  70.3 9999.0 9999.0 999.0 999.0   4.1 9999.000 999.000 999.0 999.0   400.3 99.0 99.0 99.0  9.0  9.0 99.0
  25.0  957.5  19.2  13.8  70.4    1.4   -7.3   7.4 349.0   4.4  -95.854  40.232 999.0 999.0   404.7 99.0 99.0 99.0 99.0 99.0 99.0
  26.0  957.0  19.2  13.8  70.6    1.4   -7.4   7.5 349.3   4.7  -95.854  40.231 999.0 999.0   409.4 99.0 99.0 99.0 99.0 99.0 99.0
  27.0  956.4  19.1  13.8  70.7    1.3   -7.4   7.5 349.8   4.9  -95.854  40.231 999.0 999.0   414.3 99.0 99.0 99.0 99.0 99.0 99.0
  28.0  955.8  19.1  13.7  70.8    1.3   -7.4   7.5 350.3   5.1  -95.854  40.231 999.0 999.0   419.4 99.0 99.0 99.0 99.0 99.0 99.0
  29.0  955.3  19.0  13.7  70.9    1.2   -7.5   7.6 350.9   5.3  -95.854  40.231 999.0 999.0   424.7 99.0 99.0 99.0 99.0 99.0 99.0
  30.0  954.7  19.0  13.7  71.1    1.1   -7.5   7.6 351.6   5.4  -95.854  40.231 999.0 999.0   430.1 99.0 99.0 99.0 99.0 99.0 99.0
  31.0  954.1  18.9  13.7  71.2    1.0   -7.5   7.6 352.2   5.4  -95.854  40.231 999.0 999.0   435.5 99.0 99.0 99.0 99.0 99.0 99.0
  32.0  953.4  18.9  13.7  71.4    1.0   -7.6   7.7 352.8   5.5  -95.854  40.231 999.0 999.0   441.0 99.0 99.0 99.0 99.0 99.0 99.0
  33.0  952.8  18.8  13.7  71.5    0.9   -7.6   7.7 353.3   5.6  -95.854  40.231 999.0 999.0   446.6 99.0 99.0 99.0 99.0 99.0 99.0
  34.0  952.2  18.8  13.6  71.7    0.9   -7.8   7.8 353.7   5.5  -95.854  40.231 999.0 999.0   452.1 99.0 99.0 99.0 99.0 99.0 99.0
  35.0  951.6  18.7  13.6  71.9    0.8   -7.8   7.8 353.9   5.6  -95.854  40.231 999.0 999.0   457.7 99.0 99.0 99.0 99.0 99.0 99.0
  36.0  951.0  18.7  13.6  72.0    0.8   -7.9   7.9 353.9   5.5  -95.854  40.231 999.0 999.0   463.2 99.0 99.0 99.0 99.0 99.0 99.0
  37.0  950.4  18.6  13.6  72.2    0.9   -8.0   8.0 353.7   5.4  -95.854  40.231 999.0 999.0   468.6 99.0 99.0 99.0 99.0 99.0 99.0
  38.0  949.8  18.6  13.6  72.4    0.9   -8.0   8.1 353.3   5.5  -95.854  40.231 999.0 999.0   474.1 99.0 99.0 99.0 99.0 99.0 99.0
  39.0  949.2  18.5  13.5  72.5    1.0   -8.1   8.2 352.7   5.3  -95.854  40.231 999.0 999.0   479.4 99.0 99.0 99.0 99.0 99.0 99.0
  40.0  948.6  18.5  13.5  72.7    1.2   -8.2   8.3 351.8   5.4  -95.854  40.230 999.0 999.0   484.8 99.0 99.0 99.0 99.0 99.0 99.0
  41.0  948.0  18.4  13.5  72.9    1.4   -8.3   8.4 350.7   5.3  -95.854  40.230 999.0 999.0   490.1 99.0 99.0 99.0 99.0 99.0 99.0
  42.0  947.4  18.4  13.5  73.0    1.5   -8.4   8.5 349.5   5.2  -95.854  40.230 999.0 999.0   495.3 99.0 99.0 99.0 99.0 99.0 99.0
  43.0  946.9  18.3  13.5  73.1    1.8   -8.4   8.6 348.1   5.2  -95.854  40.230 999.0 999.0   500.5 99.0 99.0 99.0 99.0 99.0 99.0
  44.0  946.3  18.3  13.5  73.3    2.0   -8.6   8.8 346.6   5.1  -95.854  40.230 999.0 999.0   505.6 99.0 99.0 99.0 99.0 99.0 99.0
  45.0  945.7  18.2  13.5  73.4    2.3   -8.6   8.9 345.1   5.1  -95.854  40.230 999.0 999.0   510.7 99.0 99.0 99.0 99.0 99.0 99.0
  46.0  945.2  18.2  13.5  73.6    2.6   -8.7   9.1 343.5   5.1  -95.854  40.230 999.0 999.0   515.8 99.0 99.0 99.0 99.0 99.0 99.0
  47.0  944.6  18.2  13.5  73.7    2.9   -8.7   9.2 341.9   5.0  -95.854  40.230 999.0 999.0   520.8 99.0 99.0 99.0 99.0 99.0 99.0
  48.0  944.1  18.1  13.5  73.9    3.2   -8.9   9.4 340.4   5.1  -95.854  40.230 999.0 999.0   525.9 99.0 99.0 99.0 99.0 99.0 99.0
  49.0  943.5  18.1  13.5  74.1    3.4   -9.0   9.6 339.0   5.0  -95.854  40.230 999.0 999.0   530.9 99.0 99.0 99.0 99.0 99.0 99.0
  50.0  943.0  18.0  13.5  74.2    3.7   -9.0   9.7 337.7   5.1  -95.854  40.230 999.0 999.0   536.0 99.0 99.0 99.0 99.0 99.0 99.0
  51.0  942.4  18.0  13.4  74.4    3.9   -9.1   9.9 336.6   5.1  -95.854  40.230 999.0 999.0   541.1 99.0 99.0 99.0 99.0 99.0 99.0
  52.0  941.8  18.0  13.4  74.6    4.2   -9.2  10.1 335.7   5.1  -95.853  40.230 999.0 999.0   546.2 99.0 99.0 99.0 99.0 99.0 99.0
  53.0  941.3  17.9  13.4  74.8    4.3   -9.2  10.2 335.0   5.2  -95.853  40.229 999.0 999.0   551.4 99.0 99.0 99.0 99.0 99.0 99.0
  54.0  940.7  17.9  13.4  75.0    4.4   -9.3  10.3 334.5   5.1  -95.853  40.229 999.0 999.0   556.5 99.0 99.0 99.0 99.0 99.0 99.0
  55.0  940.1  17.8  13.4  75.2    4.6   -9.5  10.5 334.2   5.2  -95.853  40.229 999.0 999.0   561.7 99.0 99.0 99.0 99.0 99.0 99.0
  56.0  939.6  17.8  13.4  75.4    4.6   -9.5  10.6 334.1   5.1  -95.853  40.229 999.0 999.0   566.8 99.0 99.0 99.0 99.0 99.0 99.0
  57.1  939.0  17.7  13.4  75.7    4.7   -9.6  10.7 334.2   5.1  -95.853  40.229 999.0 999.0   572.4 99.0 99.0 99.0 99.0 99.0 99.0
  58.1  938.4  17.7  13.4  75.9    4.6   -9.7  10.7 334.5   5.1  -95.853  40.229 999.0 999.0   577.5 99.0 99.0 99.0 99.0 99.0 99.0
  59.1  937.9  17.6  13.4  76.1    4.6   -9.8  10.8 335.0   5.0  -95.853  40.229 999.0 999.0   582.5 99.0 99.0 99.0 99.0 99.0 99.0
  60.1  937.3  17.6  13.4  76.3    4.5   -9.8  10.8 335.5   4.9  -95.853  40.229 999.0 999.0   587.4 99.0 99.0 99.0 99.0 99.0 99.0
  61.1  936.8  17.5  13.4  76.5    4.4   -9.9  10.8 336.2   4.9  -95.853  40.229 999.0 999.0   592.3 99.0 99.0 99.0 99.0 99.0 99.0
  62.1  936.3  17.5  13.4  76.7    4.2   -9.9  10.8 336.9   4.8  -95.853  40.229 999.0 999.0   597.1 99.0 99.0 99.0 99.0 99.0 99.0
  63.1  935.8  17.4  13.4  76.8    4.2  -10.1  10.9 337.6   4.7  -95.853  40.229 999.0 999.0   601.8 99.0 99.0 99.0 99.0 99.0 99.0
  64.1  935.3  17.4  13.3  77.0    4.0  -10.1  10.9 338.2   4.6  -95.853  40.228 999.0 999.0   606.4 99.0 99.0 99.0 99.0 99.0 99.0
  65.1  934.8  17.3  13.3  77.2    3.9  -10.2  10.9 338.8   4.4  -95.853  40.228 999.0 999.0   610.8 99.0 99.0 99.0 99.0 99.0 99.0
  66.1  934.3  17.3  13.3  77.3    3.8  -10.2  10.9 339.4   4.4  -95.853  40.228 999.0 999.0   615.2 99.0 99.0 99.0 99.0 99.0 99.0
  67.1  933.8  17.2  13.3  77.4    3.8  -10.2  10.9 339.7   4.2  -95.853  40.228 999.0 999.0   619.4 99.0 99.0 99.0 99.0 99.0 99.0
  68.1  933.4  17.2  13.3  77.6    3.7  -10.2  10.9 339.9   4.1  -95.853  40.228 999.0 999.0   623.5 99.0 99.0 99.0 99.0 99.0 99.0
  69.1  932.9  17.2  13.3  77.7    3.7  -10.2  10.9 340.0   4.1  -95.853  40.228 999.0 999.0   627.6 99.0 99.0 99.0 99.0 99.0 99.0
  70.1  932.5  17.1  13.3  77.8    3.8  -10.2  10.9 339.8   4.0  -95.853  40.228 999.0 999.0   631.6 99.0 99.0 99.0 99.0 99.0 99.0
  71.1  932.1  17.1  13.3  77.9    3.8  -10.2  10.9 339.4   3.9  -95.853  40.228 999.0 999.0   635.5 99.0 99.0 99.0 99.0 99.0 99.0
  72.1  931.7  17.0  13.2  78.0    3.9  -10.2  10.9 338.8   3.8  -95.853  40.228 999.0 999.0   639.3 99.0 99.0 99.0 99.0 99.0 99.0
  73.1  931.3  17.0  13.2  78.2    4.1  -10.2  11.0 338.0   3.7  -95.852  40.228 999.0 999.0   643.0 99.0 99.0 99.0 99.0 99.0 99.0
  74.1  930.9  17.0  13.2  78.3    4.3  -10.2  11.1 337.0   3.7  -95.852  40.228 999.0 999.0   646.7 99.0 99.0 99.0 99.0 99.0 99.0
  75.1  930.5  16.9  13.2  78.4    4.5  -10.1  11.1 335.9   3.6  -95.852  40.227 999.0 999.0   650.3 99.0 99.0 99.0 99.0 99.0 99.0
  76.1  930.1  16.9  13.2  78.6    4.8  -10.1  11.2 334.7   3.5  -95.852  40.227 999.0 999.0   653.8 99.0 99.0 99.0 99.0 99.0 99.0
  77.1  929.7  16.9  13.2  78.8    5.1  -10.1  11.3 333.3   3.5  -95.852  40.227 999.0 999.0   657.3 99.0 99.0 99.0 99.0 99.0 99.0
  78.1  929.3  16.8  13.2  78.9    5.4  -10.2  11.5 332.0   3.4  -95.852  40.227 999.0 999.0   660.7 99.0 99.0 99.0 99.0 99.0 99.0
  79.1  929.0  16.8  13.2  79.1    5.7  -10.1  11.6 330.6   3.4  -95.852  40.227 999.0 999.0   664.1 99.0 99.0 99.0 99.0 99.0 99.0
  80.1  928.6  16.7  13.2  79.2    6.0  -10.1  11.8 329.3   3.5  -95.852  40.227 999.0 999.0   667.6 99.0 99.0 99.0 99.0 99.0 99.0
  81.1  928.2  16.7  13.2  79.4    6.3  -10.1  11.9 328.1   3.4  -95.852  40.227 999.0 999.0   671.0 99.0 99.0 99.0 99.0 99.0 99.0
  82.1  927.8  16.7  13.2  79.6    6.6  -10.1  12.1 326.9   3.5  -95.852  40.227 999.0 999.0   674.5 99.0 99.0 99.0 99.0 99.0 99.0
  83.1  927.4  16.6  13.2  79.8    6.9  -10.2  12.3 325.8   3.5  -95.852  40.227 999.0 999.0   678.0 99.0 99.0 99.0 99.0 99.0 99.0
  84.1  927.1  16.6  13.2  79.9    7.1  -10.1  12.4 324.9   3.6  -95.852  40.227 999.0 999.0   681.6 99.0 99.0 99.0 99.0 99.0 99.0
  85.1  926.7  16.6  13.2  80.1    7.4  -10.2  12.6 324.1   3.7  -95.852  40.227 999.0 999.0   685.3 99.0 99.0 99.0 99.0 99.0 99.0
  86.1  926.2  16.5  13.2  80.3    7.6  -10.2  12.7 323.5   3.8  -95.852  40.226 999.0 999.0   689.1 99.0 99.0 99.0 99.0 99.0 99.0
  87.1  925.8  16.5  13.2  80.4    7.7  -10.2  12.8 323.0   3.8  -95.851  40.226 999.0 999.0   692.9 99.0 99.0 99.0 99.0 99.0 99.0
  88.1  925.4  16.5  13.2  80.6    7.8  -10.2  12.9 322.6   4.1  -95.851  40.226 999.0 999.0   697.0 99.0 99.0 99.0 99.0 99.0 99.0
  89.1  924.9  16.4  13.2  80.8    7.9  -10.3  13.0 322.4   4.1  -95.851  40.226 999.0 999.0   701.1 99.0 99.0 99.0 99.0 99.0 99.0
  90.1  924.5  16.4  13.2  80.9    7.9  -10.3  13.0 322.3   4.2  -95.851  40.226 999.0 999.0   705.3 99.0 99.0 99.0 99.0 99.0 99.0
  91.1  924.0  16.4  13.2  81.1    7.9  -10.3  13.0 322.3   4.3  -95.851  40.226 999.0 999.0   709.6 99.0 99.0 99.0 99.0 99.0 99.0
  92.1  923.5  16.3  13.2  81.3    7.9  -10.3  13.0 322.4   4.3  -95.851  40.226 999.0 999.0   713.9 99.0 99.0 99.0 99.0 99.0 99.0
  93.1  923.1  16.3  13.2  81.5    7.9  -10.3  13.0 322.6   4.5  -95.851  40.226 999.0 999.0   718.4 99.0 99.0 99.0 99.0 99.0 99.0
  94.1  922.6  16.3  13.2  81.6    7.8  -10.4  13.0 322.9   4.6  -95.851  40.226 999.0 999.0   723.0 99.0 99.0 99.0 99.0 99.0 99.0
  95.1  922.1  16.3  13.2  81.8    7.8  -10.4  13.0 323.3   4.7  -95.851  40.226 999.0 999.0   727.7 99.0 99.0 99.0 99.0 99.0 99.0
  96.1  921.5  16.2  13.2  82.0    7.7  -10.4  12.9 323.6   4.8  -95.851  40.226 999.0 999.0   732.5 99.0 99.0 99.0 99.0 99.0 99.0
  97.1  921.0  16.2  13.2  82.2    7.6  -10.4  12.9 324.0   4.9  -95.851  40.225 999.0 999.0   737.4 99.0 99.0 99.0 99.0 99.0 99.0
  98.1  920.5  16.1  13.2  82.3    7.5  -10.4  12.8 324.4   4.9  -95.850  40.225 999.0 999.0   742.3 99.0 99.0 99.0 99.0 99.0 99.0
  99.1  919.9  16.1  13.2  82.5    7.4  -10.4  12.8 324.7   5.1  -95.850  40.225 999.0 999.0   747.4 99.0 99.0 99.0 99.0 99.0 99.0
 100.1  919.4  16.1  13.2  82.6    7.3  -10.5  12.8 325.0   5.0  -95.850  40.225 999.0 999.0   752.4 99.0 99.0 99.0 99.0 99.0 99.0
 101.1  918.8  16.0  13.1  82.8    7.3  -10.5  12.8 325.2   5.1  -95.850  40.225 999.0 999.0   757.5 99.0 99.0 99.0 99.0 99.0 99.0
 102.1  918.3  16.0  13.1  82.9    7.3  -10.5  12.8 325.3   5.0  -95.850  40.225 999.0 999.0   762.5 99.0 99.0 99.0 99.0 99.0 99.0
 103.1  917.8  16.0  13.1  83.1    7.3  -10.5  12.8 325.3   5.0  -95.850  40.225 999.0 999.0   767.5 99.0 99.0 99.0 99.0 99.0 99.0
 104.1  917.2  15.9  13.1  83.2    7.4  -10.6  12.9 325.2   5.0  -95.850  40.225 999.0 999.0   772.5 99.0 99.0 99.0 99.0 99.0 99.0
 105.1  916.7  15.9  13.1  83.4    7.4  -10.7  13.0 325.1   4.8  -95.850  40.225 999.0 999.0   777.3 99.0 99.0 99.0 99.0 99.0 99.0
 106.1  916.2  15.8  13.1  83.5    7.5  -10.7  13.1 324.9   4.7  -95.850  40.225 999.0 999.0   782.0 99.0 99.0 99.0 99.0 99.0 99.0
 107.1  915.7  15.8  13.1  83.6    7.7  -10.7  13.2 324.5   4.6  -95.850  40.224 999.0 999.0   786.6 99.0 99.0 99.0 99.0 99.0 99.0
 108.1  915.2  15.8  13.1  83.8    7.8  -10.9  13.4 324.2   4.5  -95.850  40.224 999.0 999.0   791.1 99.0 99.0 99.0 99.0 99.0 99.0
 109.1  914.8  15.7  13.0  83.9    8.0  -11.0  13.6 323.8   4.2  -95.850  40.224 999.0 999.0   795.3 99.0 99.0 99.0 99.0 99.0 99.0
 110.1  914.3  15.7  13.0  84.0    8.2  -11.1  13.8 323.4   4.1  -95.849  40.224 999.0 999.0   799.4 99.0 99.0 99.0 99.0 99.0 99.0
 111.1  913.9  15.6  13.0  84.1    8.5  -11.3  14.1 323.1   3.8  -95.849  40.224 999.0 999.0   803.2 99.0 99.0 99.0 99.0 99.0 99.0
 112.1  913.5  15.6  13.0  84.2    8.7  -11.5  14.4 322.7   3.7  -95.849  40.224 999.0 999.0   806.9 99.0 99.0 99.0 99.0 99.0 99.0
 113.1  913.2  15.6  13.0  84.4    9.0  -11.6  14.7 322.4   3.4  -95.849  40.224 999.0 999.0   810.3 99.0 99.0 99.0 99.0 99.0 99.0
 114.1  912.8  15.5  13.0  84.5    9.2  -11.9  15.0 322.2   3.3  -95.849  40.224 999.0 999.0   813.6 99.0 99.0 99.0 99.0 99.0 99.0
 115.1  912.5  15.5  12.9  84.6 9999.0 9999.0 999.0 999.0   3.1 9999.000 999.000 999.0 999.0   816.7 99.0 99.0 99.0  9.0  9.0 99.0
 116.1  912.1  15.5  12.9  84.7    9.6  -12.3  15.6 321.9   3.1  -95.849  40.224 999.0 999.0   819.8 99.0 99.0 99.0 99.0 99.0 99.0
 117.1  911.8  15.4  12.9  84.9    9.8  -12.5  15.9 321.9   3.0  -95.849  40.223 999.0 999.0   822.8 99.0 99.0 99.0 99.0 99.0 99.0
 118.1  911.5  15.4  12.9  85.0   10.0  -12.7  16.2 321.9   2.9  -95.849  40.223 999.0 999.0   825.7 99.0 99.0 99.0 99.0 99.0 99.0
 119.1  911.2  15.4  12.9  85.1   10.1  -12.9  16.4 321.9   2.9  -95.848  40.223 999.0 999.0   828.6 99.0 99.0 99.0 99.0 99.0 99.0
 120.1  910.9  15.4  12.9  85.2   10.3  -13.2  16.7 322.0   2.9  -95.848  40.223 999.0 999.0   831.5 99.0 99.0 99.0 99.0 99.0 99.0
 121.1  910.6  15.3  12.9  85.3   10.4  -13.3  16.9 322.1   2.9  -95.848  40.223 999.0 999.0   834.4 99.0 99.0 99.0 99.0 99.0 99.0
 122.1  910.3  15.3  12.9  85.5   10.5  -13.5  17.1 322.2   2.9  -95.848  40.223 999.0 999.0   837.3 99.0 99.0 99.0 99.0 99.0 99.0
 123.1  910.0  15.3  12.9  85.6   10.5  -13.6  17.2 322.3   2.8  -95.848  40.223 999.0 999.0   840.1 99.0 99.0 99.0 99.0 99.0 99.0
 124.1  909.6  15.3  13.0  85.7   10.6  -13.7  17.3 322.4   2.9  -95.848  40.223 999.0 999.0   843.0 99.0 99.0 99.0 99.0 99.0 99.0
 125.1  909.3  15.3  13.0  85.7   10.6  -13.8  17.4 322.4   2.9  -95.848  40.223 999.0 999.0   845.9 99.0 99.0 99.0 99.0 99.0 99.0
 126.1  909.0  15.3  13.0  85.8   10.7  -13.9  17.5 322.4   2.9  -95.848  40.222 999.0 999.0   848.8 99.0 99.0 99.0 99.0 99.0 99.0
 127.1  908.7  15.3  13.0  85.9   10.7  -13.9  17.5 322.4   2.8  -95.847  40.222 999.0 999.0   851.6 99.0 99.0 99.0 99.0 99.0 99.0
 128.1  908.4  15.3  13.0  85.9   10.7  -13.8  17.5 322.2   2.9  -95.847  40.222 999.0 999.0   854.5 99.0 99.0 99.0 99.0 99.0 99.0
 129.1  908.1  15.3  13.0  85.9   10.8  -13.8  17.5 322.0   2.8  -95.847  40.222 999.0 999.0   857.3 99.0 99.0 99.0 99.0 99.0 99.0
 130.1  907.8  15.4  13.0  85.9   10.8  -13.8  17.5 321.8   2.8  -95.847  40.222 999.0 999.0   860.1 99.0 99.0 99.0 99.0 99.0 99.0
 131.1  907.5  15.4  13.0  85.9   10.9  -13.7  17.5 321.5   2.8  -95.847  40.222 999.0 999.0   862.9 99.0 99.0 99.0 99.0 99.0 99.0
 132.1  907.2  15.4  13.1  85.8   10.9  -13.5  17.4 321.1   2.7  -95.847  40.222 999.0 999.0   865.6 99.0 99.0 99.0 99.0 99.0 99.0
 133.1  907.0  15.4  13.1  85.7   11.0  -13.5  17.4 320.7   2.7  -95.847  40.222 999.0 999.0   868.3 99.0 99.0 99.0 99.0 99.0 99.0
 134.1  906.7  15.4  13.1  85.6   11.1  -13.3  17.3 320.3   2.5  -95.847  40.221 999.0 999.0   870.8 99.0 99.0 99.0 99.0 99.0 99.0
 135.1  906.4  15.5  13.1  85.5   11.2  -13.2  17.3 319.8   2.5  -95.846  40.221 999.0 999.0   873.3 99.0 99.0 99.0 99.0 99.0 99.0
 136.1  906.2  15.5  13.1  85.4   11.3  -13.1  17.3 319.4   2.3  -95.846  40.221 999.0 999.0   875.6 99.0 99.0 99.0 99.0 99.0 99.0
 137.1  905.9  15.5  13.1  85.3   11.3  -13.0  17.2 319.0   2.3  -95.846  40.221 999.0 999.0   877.9 99.0 99.0 99.0 99.0 99.0 99.0
 138.1  905.7  15.6  13.1  85.1   11.4  -12.9  17.2 318.6   2.2  -95.846  40.221 999.0 999.0   880.1 99.0 99.0 99.0 99.0 99.0 99.0
 139.1  905.5  15.6  13.1  85.0   11.4  -12.8  17.2 318.3   2.0  -95.846  40.221 999.0 999.0   882.1 99.0 99.0 99.0 99.0 99.0 99.0
 140.1  905.3  15.6  13.1  84.8   11.4  -12.7  17.1 318.1   2.0  -95.846  40.221 999.0 999.0   884.1 99.0 99.0 99.0 99.0 99.0 99.0
 141.1  905.0  15.6  13.1  84.7   11.4  -12.7  17.1 318.0   2.0  -95.846  40.221 999.0 999.0   886.1 99.0 99.0 99.0 99.0 99.0 99.0
 142.1  904.8  15.7  13.1  84.6   11.4  -12.7  17.1 318.0   2.0  -95.845  40.220 999.0 999.0   888.1 99.0 99.0 99.0 99.0 99.0 99.0
 143.1  904.6  15.7  13.1  84.4   11.4  -12.6  17.0 318.0   1.9  -95.845  40.220 999.0 999.0   890.0 99.0 99.0 99.0 99.0 99.0 99.0
 144.1  904.4  15.7  13.1  84.3   11.4  -12.7  17.0 318.1   2.0  -95.845  40.220 999.0 999.0   892.0 99.0 99.0 99.0 99.0 99.0 99.0
 145.1  904.2  15.7  13.1  84.2   11.3  -12.7  17.0 318.4   2.0  -95.845  40.220 999.0 999.0   894.0 99.0 99.0 99.0 99.0 99.0 99.0
 146.1  904.0  15.7  13.1  84.1   11.2  -12.7  16.9 318.6   2.1  -95.845  40.220 999.0 999.0   896.1 99.0 99.0 99.0 99.0 99.0 99.0
 147.1  903.8  15.7  13.0  84.0   11.1  -12.8  16.9 319.0   2.0  -95.845  40.220 999.0 999.0   898.1 99.0 99.0 99.0 99.0 99.0 99.0
 148.1  903.6  15.7  13.0  84.0   11.0  -12.7  16.8 319.3   2.1  -95.845  40.220 999.0 999.0   900.2 99.0 99.0 99.0 99.0 99.0 99.0
 149.1  903.3  15.7  13.0  84.0   10.9  -12.8  16.8 319.7   2.0  -95.845  40.220 999.0 999.0   902.2 99.0 99.0 99.0 99.0 99.0 99.0
 150.1  903.1  15.7  13.0  84.0   10.7  -12.8  16.7 320.1   1.9  -95.844  40.220 999.0 999.0   904.1 99.0 99.0 99.0 99.0 99.0 99.0
 151.1  902.9  15.6  13.0  84.0   10.6  -12.9  16.7 320.4   2.0  -95.844  40.219 999.0 999.0   906.1 99.0 99.0 99.0 99.0 99.0 99.0
 152.1  902.7  15.6  13.0  84.0   10.5  -12.8  16.6 320.7   2.1  -95.844  40.219 999.0 999.0   908.2 99.0 99.0 99.0 99.0 99.0 99.0
